,unit_key,อำเภอ,ตำบล,หน่วย,รายการ,คะแนน
561,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_27,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,14,เห็นชอบ,173
562,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_27,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,14,ไม่เห็นชอบ,50
563,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_27,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,14,ไม่แสดงความคิดเห็น,22
564,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_29,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,15,เห็นชอบ,144
565,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_29,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,15,ไม่เห็นชอบ,139
566,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_29,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,15,ไม่แสดงความคิดเห็น,25
567,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_31,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,16,เห็นชอบ,150
568,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_31,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,16,ไม่เห็นชอบ,89
569,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_31,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,16,ไม่แสดงความคิดเห็น,27
570,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_33,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,17,เห็นชอบ,264
571,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_33,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,17,ไม่เห็นชอบ,114
572,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_33,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,17,ไม่แสดงความคิดเห็น,39
573,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_35,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,18,เห็นชอบ,172
574,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_35,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,18,ไม่เห็นชอบ,170
575,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_35,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,18,ไม่แสดงความคิดเห็น,42
576,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_37,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,19,เห็นชอบ,94
577,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_37,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,19,ไม่เห็นชอบ,65
578,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_37,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,19,ไม่แสดงความคิดเห็น,18
579,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_39,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,20,เห็นชอบ,189
580,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_39,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,20,ไม่เห็นชอบ,165
581,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_39,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,20,ไม่แสดงความคิดเห็น,41
582,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_41,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,21,เห็นชอบ,166
583,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_41,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,21,ไม่เห็นชอบ,94
584,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_41,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,21,ไม่แสดงความคิดเห็น,25
585,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_43,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,22,เห็นชอบ,168
586,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_43,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,22,ไม่เห็นชอบ,88
587,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลบ้านยาง_43,อำเภอเมืองบุรีรัมย์,ตำบลบ้านยาง,22,ไม่แสดงความคิดเห็น,29
588,referendum/inside/อำเภอเมืองบุรีรัมย์/ตำบลพระครู_1,อำเภอเมืองบุรีรัมย์,ตำบลพระครู,1,เห็นชอบ,144
